area_id,ocd_id,name,country,state,city,district_type,parent_area_id
875,ocd-division/country:mx/state:oa/loc:6,Diputación del Distrito Local 6 OAXACA,MX,OAX,"ASUNCION CUYOTEPEJI, CALIHUALA, COSOLTEPEC, FRESNILLO DE TRUJANO, GUADALUPE DE RAMIREZ, HEROICA CIUDAD DE HUAJUAPAN DE LEON, MARISCALA DE JUAREZ, SAN ANDRES TEPETLAPA, SAN FRANCISCO TLAPANCINGO, SAN JERONIMO SILACAYOAPILLA, SAN JORGE NUCHITA, SAN JOSE AYUQUILA, SAN JUAN BAUTISTA SUCHITEPEC, SAN JUAN BAUTISTA TLACHICHILCO, SAN JUAN CIENEGUILLA, SAN JUAN IHUALTEPEC, SAN LORENZO VICTORIA, SAN MARCOS ARTEAGA, SAN MARTIN ZACATEPEC, SAN MATEO NEJAPAM, SAN MIGUEL AHUEHUETITLAN, SAN MIGUEL AMATITLAN, SAN NICOLAS HIDALGO, SAN PEDRO Y SAN PABLO TEQUIXTEPEC, SAN SIMON ZAHUATLAN, SANTA CATARINA ZAPOQUILA, SANTA CRUZ DE BRAVO, SANTA CRUZ TACACHE DE MINA, SANTA MARIA CAMOTLAN, SANTIAGO AYUQUILILLA, SANTIAGO CHAZUMBA, SANTIAGO DEL RIO, SANTIAGO HUAJOLOTITLAN, SANTIAGO MILTEPEC, SANTIAGO TAMAZOLA, SANTIAGO YUCUYACHI, SANTO DOMINGO TONALA, SANTOS REYES YUCUNA, SILACAYOAPAM, ZAPOTITLAN LAGUNAS, ZAPOTITLAN PALMAS",5,-1,
876,ocd-division/country:mx/state:oa/loc:7,Diputación del Distrito Local 7 OAXACA,MX,OAX,"COICOYAN DE LAS FLORES, CONSTANCIA DEL ROSARIO, MESONES HIDALGO, PUTLA VILLA DE GUERRERO, LA REFORMA, SAN ANDRES CABECERA NUEVA, SAN JUAN CACAHUATEPEC, SAN JUAN MIXTEPEC, SAN MARTIN ITUNYOSO, SAN MARTIN PERAS, SAN PEDRO AMUZGOS, SAN SEBASTIAN TECOMAXTLAHUACA, SANTA CRUZ ITUNDUJIA, SANTA MARIA IPALAPA, SANTA MARIA ZACATEPEC, SANTIAGO JUXTLAHUACA",5,-1,
877,ocd-division/country:mx/state:oa/loc:8,Diputación del Distrito Local 8 OAXACA,MX,OAX,"CHALCATONGO DE HIDALGO, IXPANTEPEC NIEVES, MAGDALENA PEÑASCO, SAN AGUSTIN ATENANGO, SAN AGUSTIN TLACOTEPEC, SAN ANTONINO MONTE VERDE, SAN ANTONIO SINICAHUA, SAN BARTOLOME YUCUAÑE, SAN CRISTOBAL AMOLTEPEC, SAN ESTEBAN ATATLAHUCA, SAN JUAN ACHIUTLA, SAN JUAN ÑUMI, SAN JUAN TEITA, SAN MARTIN HUAMELULPAM, SAN MATEO PEÑASCO, SAN MATEO SINDIHUI, SAN MIGUEL ACHIUTLA, SAN MIGUEL EL GRANDE, SAN MIGUEL TLACOTEPEC, SAN PABLO TIJALTEPEC, SAN PEDRO MARTIR YUCUXACO, SAN PEDRO MOLINOS, SAN SEBASTIAN NICANANDUTA, SANTA CATARINA TAYATA, SANTA CATARINA TICUA, SANTA CATARINA YOSONOTU, SANTA CRUZ NUNDACO, SANTA CRUZ TACAHUA, SANTA CRUZ TAYATA, SANTA LUCIA MONTEVERDE, SANTA MARIA DEL ROSARIO, SANTA MARIA NDUAYACO, SANTA MARIA TATALTEPEC, SANTA MARIA YOLOTEPEC, SANTA MARIA YOSOYUA, SANTA MARIA YUCUHITI, SANTIAGO NUNDICHE, SANTIAGO NUYOO, SANTIAGO YOLOMECATL, SANTIAGO YOSONDUA, SANTO DOMINGO IXCATLAN, SANTO TOMAS OCOTEPEC, SANTOS REYES TEPEJILLO, H VILLA TEZOATLAN SEGURA Y LUNA CUNA IND OAX, HEROICA CIUDAD DE TLAXIACO",5,-1,
878,ocd-division/country:mx/state:oa/loc:9,Diputación del Distrito Local 9 OAXACA,MX,OAX,"ABEJONES, GUELATAO DE JUAREZ, IXTLAN DE JUAREZ, MAGDALENA APASCO, NATIVIDAD, NUEVO ZOQUIAPAM, REYES ETLA, SAN ANDRES SOLAGA, SAN ANDRES YAA, SAN BALTAZAR YATZACHI EL BAJO, SAN BARTOLOME ZOOGOCHO, SAN CRISTOBAL LACHIRIOAG, SAN FRANCISCO CAJONOS, SAN FRANCISCO LACHIGOLO, SAN ILDEFONSO VILLA ALTA, SAN JUAN ATEPEC, SAN JUAN BAUTISTA ATATLAHUCA, SAN JUAN BAUTISTA GUELACHE, SAN JUAN BAUTISTA VALLE NACIONAL, SAN JUAN CHICOMEZUCHIL, SAN JUAN DEL ESTADO, SAN JUAN EVANGELISTA ANALCO, SAN JUAN JUQUILA VIJANOS, SAN JUAN PETLAPA, SAN JUAN QUIOTEPEC, SAN JUAN TABAA, SAN JUAN YAEE, SAN JUAN YATZONA, SAN MATEO CAJONOS, SAN MELCHOR BETAZA, SAN MIGUEL ALOAPAM, SAN MIGUEL AMATLAN, SAN MIGUEL DEL RIO, VILLA TALEA DE CASTRO, SAN MIGUEL YOTAO, SAN PABLO MACUILTIANGUIS, SAN PABLO YAGANIZA, SAN PEDRO CAJONOS, SAN PEDRO YANERI, SAN PEDRO YOLOX, SANTA ANA YARENI, SANTA CATARINA IXTEPEJI, SANTA CATARINA LACHATAO, SANTA MARIA JALTIANGUIS, SANTA MARIA TEMAXCALAPA, SANTA MARIA YALINA, SANTA MARIA YAVESIA, SANTIAGO CAMOTLAN, SANTIAGO COMALTEPEC, SANTIAGO LALOPA, SANTIAGO LAXOPA, SANTIAGO XIACUI, SANTIAGO ZOOCHILA, SANTO DOMINGO ROAYAGA, SANTO DOMINGO TOMALTEPEC, SANTO DOMINGO XAGACIA, TANETZE DE ZARAGOZA, TEOCOCUILCO DE MARCOS PEREZ, TEOTITLAN DEL VALLE, TLALIXTAC DE CABRERA, CAPULALPAM DE MENDEZ, VILLA DE ETLA, VILLA HIDALGO",5,-1,
879,ocd-division/country:mx/state:oa/loc:10,Diputación del Distrito Local 10 OAXACA,MX,OAX,"ASUNCION CACALOTEPEC, MIXISTLAN DE LA REFORMA, SAN JUAN COMALTEPEC, SAN JUAN COTZOCON, SAN JUAN JUQUILA MIXES, SAN JUAN LALANA, SAN JUAN MAZATLAN, SAN LUCAS CAMOTLAN, SAN MIGUEL QUETZALTEPEC, SAN PEDRO OCOTEPEC, SAN PEDRO Y SAN PABLO AYUTLA, SANTA MARIA ALOTEPEC, SANTA MARIA TEPANTLALI, SANTA MARIA TLAHUITOLTEPEC, SANTIAGO ATITLAN, SANTIAGO CHOAPAM, SANTIAGO IXCUINTEPEC, SANTIAGO YAVEO, SANTIAGO ZACATEPEC, SANTO DOMINGO TEPUXTEPEC, TAMAZULAPAM DEL ESPIRITU SANTO, TOTONTEPEC VILLA DE MORELOS",5,-1,
880,ocd-division/country:mx/state:oa/loc:11,Diputación del Distrito Local 11 OAXACA,MX,OAX,"EL BARRIO DE LA SOLEDAD, CHAHUITES, MATIAS ROMERO AVENDAÑO, REFORMA DE PINEDA, SAN JUAN GUICHICOVI, SAN JUAN MAZATLAN, SAN MIGUEL CHIMALAPA, SAN PEDRO TAPANATEPEC, SANTA MARIA CHIMALAPA, SANTA MARIA PETAPA, SANTIAGO NILTEPEC, SANTO DOMINGO INGENIO, SANTO DOMINGO ZANATEPEC",5,-1,
881,ocd-division/country:mx/state:oa/loc:12,Diputación del Distrito Local 12 OAXACA,MX,OAX,"GUADALUPE ETLA, NAZARENO ETLA, OAXACA DE JUAREZ, SAN AGUSTIN ETLA, SAN AGUSTIN YATARENI, SAN ANDRES HUAYAPAM, SAN ANDRES IXTLAHUACA, SAN FELIPE TEJALAPAM, SAN LORENZO CACAOTEPEC, SAN PABLO ETLA, SAN PEDRO IXTLAHUACA, SAN SEBASTIAN TUTLA, SANTA CRUZ AMILPAS, SANTA LUCIA DEL CAMINO, SOLEDAD ETLA",5,-1,
882,ocd-division/country:mx/state:oa/loc:13,Diputación del Distrito Local 13 OAXACA,MX,OAX,"OAXACA DE JUAREZ, SAN JACINTO AMILPAS, SANTA MARIA ATZOMPA",5,-1,
883,ocd-division/country:mx/state:oa/loc:14,Diputación del Distrito Local 14 OAXACA,MX,OAX,OAXACA DE JUAREZ,5,-1,
884,ocd-division/country:mx/state:oa/loc:15,Diputación del Distrito Local 15 OAXACA,MX,OAX,"CUILAPAM DE GUERRERO, SAN ANTONIO DE LA CAL, SAN RAYMUNDO JALPAN, SANTA CRUZ XOXOCOTLAN, VILLA DE ZAACHILA",5,-1,
885,ocd-division/country:mx/state:oa/loc:16,Diputación del Distrito Local 16 OAXACA,MX,OAX,"ANIMAS TRUJANO, ASUNCION OCOTLAN, AYOQUEZCO DE ALDAMA, CIENEGA DE ZIMATLAN, MAGDALENA MIXTEPEC, OCOTLAN DE MORELOS, SAN AGUSTIN DE LAS JUNTAS, SAN ANDRES ZABACHE, SAN ANTONINO CASTILLO VELASCO, SAN ANTONINO EL ALTO, SAN ANTONIO HUITEPEC, SAN BARTOLO COYOTEPEC, SAN BERNARDO MIXTEPEC, SAN DIONISIO OCOTLAN, SAN JUAN CHILATECA, SAN MARTIN LACHILA, SAN MARTIN TILCAJETE, SAN MIGUEL MIXTEPEC, SAN PABLO CUATRO VENADOS, SAN PABLO HUIXTEPEC, SAN PEDRO APOSTOL, SAN PEDRO MARTIR, SAN VICENTE LACHIXIO, SANTA ANA TLAPACOYAN, SANTA ANA ZEGACHE, SANTA CATARINA QUIANE, SANTA CRUZ MIXTEPEC, SANTA GERTRUDIS, SANTA INES DEL MONTE, SANTA INES YATZECHE, SANTA LUCIA OCOTLAN, SANTA MARIA COYOTEPEC, SANTA MARIA LACHIXIO, SANTA MARIA SOLA, SANTIAGO APOSTOL, SANTIAGO TLAZOYALTEPEC, SANTO TOMAS JALIEZA, TRINIDAD ZAACHILA, ZIMATLAN DE ALVAREZ",5,-1,
886,ocd-division/country:mx/state:oa/loc:17,Diputación del Distrito Local 17 OAXACA,MX,OAX,"MAGDALENA TEITIPAC, NEJAPA DE MADERO, ROJAS DE CUAUHTEMOC, SAN BALTAZAR CHICHICAPAM, SAN BARTOLO YAUTEPEC, SAN BARTOLOME QUIALANA, SAN CARLOS YAUTEPEC, SAN DIONISIO OCOTEPEC, SAN FRANCISCO LOGUECHE, SAN JERONIMO TAVICHE, SAN JERONIMO TLACOCHAHUAYA, SAN JOSE LACHIGUIRI, SAN JUAN DEL RIO, SAN JUAN GUELAVIA, SAN JUAN LACHIGALLA, SAN JUAN LAJARCIA, SAN JUAN TEITIPAC, SAN LORENZO ALBARRADAS, SAN LUCAS QUIAVINI, SAN LUIS AMATLAN, SAN MIGUEL TILQUIAPAM, SAN PABLO VILLA DE MITLA, SAN PEDRO MARTIR QUIECHAPA, SAN PEDRO QUIATONI, SAN PEDRO TAVICHE, SAN PEDRO TOTOLAPAM, SAN SEBASTIAN ABASOLO, SAN SEBASTIAN TEITIPAC, SANTA ANA DEL VALLE, SANTA ANA TAVELA, SANTA CATARINA MINAS, SANTA CRUZ PAPALUTLA, SANTA MARIA DEL TULE, SANTA MARIA GUELACE, SANTA MARIA QUIEGOLANI, SANTA MARIA ZOQUITLAN, SANTIAGO MATATLAN, SANTO DOMINGO ALBARRADAS, TLACOLULA DE MATAMOROS, VILLA DIAZ ORDAZ, YAXE",5,-1,
887,ocd-division/country:mx/state:oa/loc:18,Diputación del Distrito Local 18 OAXACA,MX,OAX,"ASUNCION TLACOLULITA, GUEVEA DE HUMBOLDT, MAGDALENA TEQUISISTLAN, MAGDALENA TLACOTEPEC, SAN MIGUEL TENANGO, SAN PEDRO HUAMELULA, SANTA MARIA ECATEPEC, SANTA MARIA GUIENAGATI, SANTA MARIA JALAPA DEL MARQUES, SANTA MARIA MIXTEQUILLA, SANTA MARIA TOTOLAPILLA, SANTIAGO ASTATA, SANTIAGO LACHIGUIRI, SANTIAGO LAOLLAGA, SANTO DOMINGO CHIHUITAN, SANTO DOMINGO PETAPA, SANTO DOMINGO TEHUANTEPEC",5,-1,
888,ocd-division/country:mx/state:oa/loc:19,Diputación del Distrito Local 19 OAXACA,MX,OAX,"ASUNCION IXTALTEPEC, CIUDAD IXTEPEC, SALINA CRUZ, SAN BLAS ATEMPA, SAN PEDRO COMITANCILLO, SAN PEDRO HUILOTEPEC, SANTA MARIA XADANI",5,-1,
889,ocd-division/country:mx/state:oa/loc:20,Diputación del Distrito Local 20 OAXACA,MX,OAX,"EL ESPINAL, HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA, SAN DIONISIO DEL MAR, SAN FRANCISCO DEL MAR, SAN FRANCISCO IXHUATAN, SAN MATEO DEL MAR, UNION HIDALGO",5,-1,
890,ocd-division/country:mx/state:oa/loc:21,Diputación del Distrito Local 21 OAXACA,MX,OAX,"COATECAS ALTAS, LA COMPAÑIA, HEROICA CIUDAD DE EJUTLA DE CRESPO, MAGDALENA OCOTLAN, LA PE, SAN AGUSTIN AMATENGO, SAN FRANCISCO CAHUACUA, SAN FRANCISCO SOLA, SAN GABRIEL MIXTEPEC, SAN ILDEFONSO SOLA, SAN JACINTO TLACOTEPEC, SAN JERONIMO COATLAN, SAN JOSE DEL PROGRESO, SAN LORENZO TEXMELUCAN, SAN MARTIN DE LOS CANSECOS, SAN MIGUEL EJUTLA, SAN NICOLAS, SAN PEDRO JUCHATENGO, SAN SEBASTIAN COATLAN, SAN SIMON ALMOLONGAS, SAN VICENTE COATLAN, SANTA CRUZ ZENZONTEPEC, SANTA MARIA ZANIZA, SANTIAGO AMOLTEPEC, SANTIAGO MINAS, SANTIAGO TEXTITLAN, SANTO DOMINGO TEOJOMULCO, VILLA SOLA DE VEGA, TANICHE, YOGANA, SAN MATEO YUCUTINDOO",5,-1,
891,ocd-division/country:mx/state:oa/loc:22,Diputación del Distrito Local 22 OAXACA,MX,OAX,"MARTIRES DE TACUBAYA, PINOTEPA DE DON LUIS, SAN AGUSTIN CHAYUCO, SAN ANDRES HUAXPALTEPEC, SAN ANTONIO TEPETLAPA, SAN JOSE ESTANCIA GRANDE, SAN JUAN BAUTISTA LO DE SOTO, SAN JUAN COLORADO, SAN LORENZO, SAN MIGUEL TLACAMAMA, SAN PEDRO ATOYAC, SAN PEDRO JICAYAN, SAN SEBASTIAN IXCAPA, SANTA CATARINA MECHOACAN, SANTA MARIA CORTIJO, SANTA MARIA HUAZOLOTITLAN, SANTIAGO IXTAYUTLA, SANTIAGO JAMILTEPEC, SANTIAGO LLANO GRANDE, SANTIAGO PINOTEPA NACIONAL, SANTIAGO TAPEXTLA, SANTO DOMINGO ARMENTA",5,-1,
892,ocd-division/country:mx/state:oa/loc:23,Diputación del Distrito Local 23 OAXACA,MX,OAX,"SAN JUAN LACHAO, SAN JUAN QUIAHIJE, SAN MIGUEL PANIXTLAHUACA, SAN PEDRO MIXTEPEC, VILLA DE TUTUTEPEC, SANTA CATARINA JUQUILA, SANTA MARIA TEMAXCALTEPEC, SANTIAGO TETEPEC, SANTIAGO YAITEPEC, SANTOS REYES NOPALA, TATALTEPEC DE VALDES",5,-1,
893,ocd-division/country:mx/state:oa/loc:24,Diputación del Distrito Local 24 OAXACA,MX,OAX,"CANDELARIA LOXICHA, MIAHUATLAN DE PORFIRIO DIAZ, MONJAS, SAN AGUSTIN LOXICHA, SAN ANDRES PAXTLAN, SAN BALTAZAR LOXICHA, SAN CRISTOBAL AMATLAN, SAN FRANCISCO OZOLOTEPEC, SAN ILDEFONSO AMATLAN, SAN JOSE DEL PEÑASCO, SAN JUAN MIXTEPEC, SAN JUAN OZOLOTEPEC, SAN MARCIAL OZOLOTEPEC, SAN MATEO RIO HONDO, SAN MIGUEL COATLAN, SAN MIGUEL DEL PUERTO, SAN MIGUEL SUCHIXTEPEC, SAN PABLO COATLAN, SAN PEDRO MIXTEPEC, SAN SEBASTIAN RIO HONDO, SANTA ANA, SANTA CATALINA QUIERI, SANTA CATARINA CUIXTLA, SANTA CATARINA LOXICHA, SANTA CATARINA QUIOQUITANI, SANTA CRUZ XITLA, SANTA LUCIA MIAHUATLAN, SANTA MARIA OZOLOTEPEC, SANTIAGO XANICA, SANTO DOMINGO OZOLOTEPEC, SANTO TOMAS TAMAZULAPAN, SITIO DE XITLAPEHUA",5,-1,
894,ocd-division/country:mx/state:oa/loc:25,Diputación del Distrito Local 25 OAXACA,MX,OAX,"PLUMA HIDALGO, SAN BARTOLOME LOXICHA, SAN MATEO PIÑAS, SAN PEDRO EL ALTO, SAN PEDRO POCHUTLA, SANTA MARIA COLOTEPEC, SANTA MARIA HUATULCO, SANTA MARIA TONAMECA, SANTO DOMINGO DE MORELOS",5,-1,
895,ocd-division/country:mx/state:pu/loc:1,Diputación del Distrito Local 1 PUEBLA,MX,PUE,"HONEY, FRANCISCO Z. MENA, JALPAN, NAUPAN, PAHUATLAN, PANTEPEC, TLACUILOTEPEC, TLAXCO, VENUSTIANO CARRANZA, XICOTEPEC",5,-1,
896,ocd-division/country:mx/state:pu/loc:2,Diputación del Distrito Local 2 PUEBLA,MX,PUE,"AHUACATLAN, AMIXTLAN, CAMOCUAUTLA, COATEPEC, CHICONCUAUTLA, HERMENEGILDO GALEANA, HUAUCHINANGO, JOPALA, JUAN GALINDO, SAN FELIPE TEPATLAN, TEPANGO DE RODRIGUEZ, TLAOLA, TLAPACOYA, ZIHUATEUTLA",5,-1,
897,ocd-division/country:mx/state:pu/loc:3,Diputación del Distrito Local 3 PUEBLA,MX,PUE,"AHUAZOTEPEC, AQUIXTLA, CHIGNAHUAPAN, IXTACAMAXTITLAN, LIBRES, OCOTEPEC, ZACATLAN",5,-1,
898,ocd-division/country:mx/state:pu/loc:4,Diputación del Distrito Local 4 PUEBLA,MX,PUE,"CAXHUACAN, CUAUTEMPAN, HUEHUETLA, HUEYTLALPAN, HUITZILAN DE SERDAN, ATLEQUIZAYAN, IXTEPEC, NAUZONTLA, OLINTLA, TEPETZINTLA, TETELA DE OCAMPO, XOCHIAPULCO, XOCHITLAN DE VICENTE SUAREZ, ZACAPOAXTLA, ZAPOTITLAN DE MENDEZ, ZARAGOZA, ZAUTLA, ZONGOZOTLA",5,-1,
899,ocd-division/country:mx/state:pu/loc:5,Diputación del Distrito Local 5 PUEBLA,MX,PUE,"ACATENO, ATEMPAN, AYOTOXCO DE GUERRERO, CUETZALAN DEL PROGRESO, HUEYAPAN, HUEYTAMALCO, JONOTLA, TENAMPULCO, TETELES DE AVILA CASTILLO, TLATLAUQUITEPEC, TUZAMAPAN DE GALEANA, YAONAHUAC, ZOQUIAPAN",5,-1,
900,ocd-division/country:mx/state:pu/loc:6,Diputación del Distrito Local 6 PUEBLA,MX,PUE,"CUYOACO, CHIGNAUTLA, GUADALUPE VICTORIA, LAFRAGUA, TEPEYAHUALCO, TEZIUTLAN, XIUTETELCO",5,-1,
901,ocd-division/country:mx/state:pu/loc:7,Diputación del Distrito Local 7 PUEBLA,MX,PUE,"SAN MARTIN TEXMELUCAN, SAN MATIAS TLALANCALECA, SAN SALVADOR EL VERDE, TLAHUAPAN",5,-1,
902,ocd-division/country:mx/state:pu/loc:8,Diputación del Distrito Local 8 PUEBLA,MX,PUE,"CALPAN, CORONANGO, CHIAUTZINGO, DOMINGO ARENAS, HUEJOTZINGO, JUAN C. BONILLA, NEALTICAN, SAN FELIPE TEOTLALCINGO, SAN MIGUEL XOXTLA, SAN NICOLAS DE LOS RANCHOS, TLALTENANGO",5,-1,
903,ocd-division/country:mx/state:pu/loc:9,Diputación del Distrito Local 9 PUEBLA,MX,PUE,"CUAUTLANCINGO, PUEBLA",5,-1,
904,ocd-division/country:mx/state:pu/loc:10,Diputación del Distrito Local 10 PUEBLA,MX,PUE,PUEBLA,5,-1,
905,ocd-division/country:mx/state:pu/loc:11,Diputación del Distrito Local 11 PUEBLA,MX,PUE,PUEBLA,5,-1,
906,ocd-division/country:mx/state:pu/loc:12,Diputación del Distrito Local 12 PUEBLA,MX,PUE,"ACAJETE, AMOZOC, ATOYATEMPAN, CUAUTINCHAN, MIXTLA, PUEBLA, SANTO TOMAS HUEYOTLIPAN, TECALI DE HERRERA, TEPATLAXCO DE HIDALGO, TLANEPANTLA, TZICATLACOYAN",5,-1,
907,ocd-division/country:mx/state:pu/loc:13,Diputación del Distrito Local 13 PUEBLA,MX,PUE,"ACATZINGO, CUAPIAXTLA DE MADERO, MAZAPILTEPEC DE JUAREZ, NOPALUCAN, RAFAEL LARA GRAJALES, LOS REYES DE JUAREZ, SAN JOSE CHIAPA, SOLTEPEC, TEPEACA",5,-1,
908,ocd-division/country:mx/state:pu/loc:14,Diputación del Distrito Local 14 PUEBLA,MX,PUE,"ALJOJUCA, ATZITZINTLA, CHALCHICOMULA DE SESMA, CHICHIQUILA, CHILCHOTLA, ESPERANZA, ORIENTAL, QUIMIXTLAN, SAN JUAN ATENCO, SAN NICOLAS BUENOS AIRES, SAN SALVADOR EL SECO, TLACHICHUCA",5,-1,
909,ocd-division/country:mx/state:pu/loc:15,Diputación del Distrito Local 15 PUEBLA,MX,PUE,"GENERAL FELIPE ANGELES, PALMAR DE BRAVO, QUECHOLAC, SAN SALVADOR HUIXCOLOTLA, TECAMACHALCO, YEHUALTEPEC",5,-1,
910,ocd-division/country:mx/state:pu/loc:16,Diputación del Distrito Local 16 PUEBLA,MX,PUE,PUEBLA,5,-1,
911,ocd-division/country:mx/state:pu/loc:17,Diputación del Distrito Local 17 PUEBLA,MX,PUE,PUEBLA,5,-1,
912,ocd-division/country:mx/state:pu/loc:18,Diputación del Distrito Local 18 PUEBLA,MX,PUE,"SAN ANDRES CHOLULA, SAN PEDRO CHOLULA",5,-1,
913,ocd-division/country:mx/state:pu/loc:19,Diputación del Distrito Local 19 PUEBLA,MX,PUE,PUEBLA,5,-1,
914,ocd-division/country:mx/state:pu/loc:20,Diputación del Distrito Local 20 PUEBLA,MX,PUE,PUEBLA,5,-1,
915,ocd-division/country:mx/state:pu/loc:21,Diputación del Distrito Local 21 PUEBLA,MX,PUE,"ATLIXCO, ATZITZIHUACAN, OCOYUCAN, SAN DIEGO LA MESA TOCHIMILTZINGO, SAN GREGORIO ATZOMPA, SAN JERONIMO TECUANIPAN, SANTA ISABEL CHOLULA, TIANGUISMANALCO, TOCHIMILCO",5,-1,
916,ocd-division/country:mx/state:pu/loc:22,Diputación del Distrito Local 22 PUEBLA,MX,PUE,"ACTEOPAN, ALBINO ZERTUCHE, ATZALA, COHETZALA, COHUECAN, CHIAUTLA, CHIETLA, CHILA DE LA SAL, HUAQUECHULA, HUEHUETLAN EL CHICO, IXCAMILPA DE GUERRERO, IZUCAR DE MATAMOROS, JOLALPAN, TEOTLALCO, TEPEMAXALCO, TEPEOJUMA, TEPEXCO, TILAPA, TLAPANALA, XICOTLAN",5,-1,
917,ocd-division/country:mx/state:pu/loc:23,Diputación del Distrito Local 23 PUEBLA,MX,PUE,"ACATLAN, AHUATLAN, AHUEHUETITLA, AXUTLA, COATZINGO, CUAYUCA DE ANDRADE, CHIGMECATITLAN, CHILA, CHINANTLA, EPATLAN, GUADALUPE, HUATLATLAUCA, HUEHUETLAN EL GRANDE, HUITZILTEPEC, LA MAGDALENA TLATLAUQUITEPEC, MOLCAXAC, PETLALCINGO, PIAXTLA, SAN JERONIMO XAYACATLAN, SAN JUAN ATZOMPA, SAN MARTIN TOTOLTEPEC, SAN MIGUEL IXITLAN, SAN PABLO ANICANO, SAN PEDRO YELOIXTLAHUACA, SANTA CATARINA TLALTEMPAN, SANTA INES AHUATEMPAN, TECOMATLAN, TEHUITZINGO, TEOPANTLAN, TEPEXI DE RODRIGUEZ, TEPEYAHUALCO DE CUAUHTEMOC, TOCHTEPEC, TOTOLTEPEC DE GUERRERO, TULCINGO, XAYACATLAN DE BRAVO, XOCHILTEPEC, XOCHITLAN TODOS SANTOS, ZACAPALA",5,-1,
918,ocd-division/country:mx/state:pu/loc:24,Diputación del Distrito Local 24 PUEBLA,MX,PUE,"ATEXCAL, CALTEPEC, COYOTEPEC, IXCAQUIXTLA, JUAN N. MENDEZ, TEHUACAN, TEPANCO DE LOPEZ, TLACOTEPEC DE BENITO JUAREZ, ZAPOTITLAN",5,-1,
919,ocd-division/country:mx/state:pu/loc:25,Diputación del Distrito Local 25 PUEBLA,MX,PUE,"CAÑADA MORELOS, CHAPULCO, NICOLAS BRAVO, SANTIAGO MIAHUATLAN, TEHUACAN",5,-1,
920,ocd-division/country:mx/state:pu/loc:26,Diputación del Distrito Local 26 PUEBLA,MX,PUE,"AJALPAN, ALTEPEXI, COXCATLAN, COYOMEAPAN, ELOXOCHITLAN, SAN ANTONIO CAÑADA, SAN GABRIEL CHILAC, SAN JOSE MIAHUATLAN, SAN SEBASTIAN TLACOTEPEC, VICENTE GUERRERO, ZINACATEPEC, ZOQUITLAN",5,-1,
921,ocd-division/country:mx/state:qt/loc:1,Diputación del Distrito Local 1 QUERÉTARO,MX,QUE,QUERETARO,5,-1,
922,ocd-division/country:mx/state:qt/loc:2,Diputación del Distrito Local 2 QUERÉTARO,MX,QUE,QUERETARO,5,-1,
923,ocd-division/country:mx/state:qt/loc:3,Diputación del Distrito Local 3 QUERÉTARO,MX,QUE,QUERETARO,5,-1,
924,ocd-division/country:mx/state:qt/loc:4,Diputación del Distrito Local 4 QUERÉTARO,MX,QUE,QUERETARO,5,-1,
925,ocd-division/country:mx/state:qt/loc:5,Diputación del Distrito Local 5 QUERÉTARO,MX,QUE,QUERETARO,5,-1,
926,ocd-division/country:mx/state:qt/loc:6,Diputación del Distrito Local 6 QUERÉTARO,MX,QUE,"CORREGIDORA, QUERETARO",5,-1,
927,ocd-division/country:mx/state:qt/loc:7,Diputación del Distrito Local 7 QUERÉTARO,MX,QUE,"CORREGIDORA, HUIMILPAN",5,-1,
928,ocd-division/country:mx/state:qt/loc:8,Diputación del Distrito Local 8 QUERÉTARO,MX,QUE,"AMEALCO DE BONFIL, SAN JUAN DEL RIO",5,-1,
929,ocd-division/country:mx/state:qt/loc:9,Diputación del Distrito Local 9 QUERÉTARO,MX,QUE,SAN JUAN DEL RIO,5,-1,
930,ocd-division/country:mx/state:qt/loc:10,Diputación del Distrito Local 10 QUERÉTARO,MX,QUE,"PEDRO ESCOBEDO, SAN JUAN DEL RIO",5,-1,
931,ocd-division/country:mx/state:qt/loc:11,Diputación del Distrito Local 11 QUERÉTARO,MX,QUE,"COLON, TEQUISQUIAPAN",5,-1,
932,ocd-division/country:mx/state:qt/loc:12,Diputación del Distrito Local 12 QUERÉTARO,MX,QUE,EL MARQUES,5,-1,
933,ocd-division/country:mx/state:qt/loc:13,Diputación del Distrito Local 13 QUERÉTARO,MX,QUE,QUERETARO,5,-1,
934,ocd-division/country:mx/state:qt/loc:14,Diputación del Distrito Local 14 QUERÉTARO,MX,QUE,"CADEREYTA DE MONTES, EZEQUIEL MONTES, TOLIMAN",5,-1,
935,ocd-division/country:mx/state:qt/loc:15,Diputación del Distrito Local 15 QUERÉTARO,MX,QUE,"ARROYO SECO, JALPAN DE SERRA, LANDA DE MATAMOROS, PEÑAMILLER, PINAL DE AMOLES, SAN JOAQUIN",5,-1,
936,ocd-division/country:mx/state:qr/loc:1,Diputación del Distrito Local 1 QUINTANA ROO,MX,ROO,"BENITO JUAREZ, ISLA MUJERES, LAZARO CARDENAS, SOLIDARIDAD, PUERTO MORELOS",5,-1,
937,ocd-division/country:mx/state:qr/loc:2,Diputación del Distrito Local 2 QUINTANA ROO,MX,ROO,BENITO JUAREZ,5,-1,
938,ocd-division/country:mx/state:qr/loc:3,Diputación del Distrito Local 3 QUINTANA ROO,MX,ROO,BENITO JUAREZ,5,-1,
